poslist[key],positive,negative,sentiment,ambiguous,entity,negation,acceptance,anger,anticipation,disgust,fear,guilt,interest,joy,sadness,shame,surprise
snug/NN as/IN a/DT bug/NN in/IN a/DT rug/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sob/NNS story/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
social/JJ death/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
social/JJ media/NNS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
socialized/JJ medicine/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soft/JJ mick/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soft/JJ sawder/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soft/JJ shoe/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soft/JJ spot/NN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soft/JJ touch/NN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
softly/RB softly/RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soldier/VB on/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sort/VB SBJ out/RP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sound/VB good/JJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soup/NN to/TO nuts/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sour/JJ grapes/NNS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sow/VB SBJ$ wild/JJ oats/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
space/VB out/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spaghetti/NNS western/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spark/NN spread/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speak/VB of/IN the/DT devil/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speak/VB SBJ$ mind/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speak/VB with/IN a/DT forked/JJ tongue/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speech/NN recognition/NN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
spend/VB a/DT penny/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spic/NN and/CC span/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spice/VB up/IN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spill/VB SBJ$ guts/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spill/VB SBJ$ seed/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spill/VB the/DT beans/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spin/VB a/DT yarn/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spin/VB SBJ$ wheels/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spit/VB it/PRP out/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spit/VB the/DT dummy/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
splice/VB the/DT mainbrace/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
split/VB hairs/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spot/NN on/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring/NN fever/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring/VB in/IN SBJ$ step/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring/VB to/TO mind/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spruce/VB up/IN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spur/NN of/IN the/DT moment/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square/NN meal/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square/NN one/CD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square/VB away/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square/VB the/DT circle/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squeaky/NN wheel/NN gets/VBZ the/DT grease/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squint/VB like/IN a/DT bag/NN of/IN nails/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squirrel/VB away/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stab/VB in/IN the/DT back/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stage/NN of/IN the/DT game/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
staircase/NN wit/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stamp/VB out/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stand/NN from/IN under/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stand/VB a/DT chance/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stand/VB corrected/VBN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stand/VB in/IN SBJ$ shoes/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stand/VB on/IN its/PRP$ own/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stand/VB on/IN SBJ$ own/JJ two/CD feet/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stand/VB out/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stand/VB SBJ$ ground/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stand/VB stock/NN still/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stand/VB the/DT test/NN of/IN time/NN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stand/VB to/TO reason/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
standard/NN fare/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stare/VB SBJ in/IN the/DT face/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stars/NNS in/IN SBJ$ eyes/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
start/VB off/RP on/IN the/DT wrong/JJ foot/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat/NN whore/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
state/NN of/IN affairs/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stave/VB off/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stay/VB the/DT course/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steal/VB a/DT march/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steal/VB a/DT march/NN on/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steal/VB SBJ$ thunder/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steer/VB clear/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stem/VB the/DT rose/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stem/VBP the/DT tide/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step/VB in/IN front/NN of/IN a/DT move/VB train/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step/VB on/IN a/DT rake/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step/VB on/IN it/PRP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step/VB up/RP to/TO the/DT plate/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stepping/JJ razor/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stew/VB in/IN SBJ$ juices/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stick/NN around/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stick/NN in/IN SBJ$ craw/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stick/NN in/IN the/DT mud/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stick/VB it/PRP out/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stick/VB it/PRP to/TO the/DT man/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stick/VB SBJ$ neck/NN out/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stick/VB SBJ$ nose/NN in/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stick/VB SBJ$ oar/NN in/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stick/VB to/TO SBJ$ guns/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sticker/NN shock/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sticking/NN point/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sticky/JJ fingers/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stiff/JJ upper/JJ lip/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
still/RB waters/NNS run/VBP deep/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stock/NN phrase/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stone/NN cold/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stone/NN dead/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stone/NN deaf/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stone/NN 's/POS throw/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop/NN press/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop/VB and/CC face/VB the/DT music/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop/VB and/CC smell/VB the/DT roses/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop/VB dead/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop/VB on/RP a/DT dime/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop/VB SBJ in/IN his/PRP$ tracks/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storm/NN in/IN a/DT tea-kettle/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
straight/JJ face/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
straight/RB from/IN the/DT horse/NN 's/POS mouth/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
straight/RB out/IN of/IN the/DT chute/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
streak/NN of/IN good/JJ luck/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stretch/VB the/DT truth/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strike/VB while/IN the/DT iron/NN is/VBZ hot/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stroke/NN of/IN work/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strut/VB SBJ$ stuff/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stuff/VB like/IN a/DT turkey/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stuffed/VBN shirt/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stumbling/NN block/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suffer/VBP fools/NNS gladly/.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sugar/NN coated/VBN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sure/JJ as/IN eggs/NNS is/VBZ eggs/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sure/JJ of/IN SBJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suspicious/NNP Aloisius/NNP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sussex/NNP Drive/NNP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swallow/NN SBJ$ pride/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swan/NN song/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swear/VB off/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swear/VB on/IN a/DT stack/NN of/IN Bibles/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweat/NN bullets/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweep/NN SBJ off/IN their/PRP$ feet/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweet/JJ tooth/NN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sweeten/VB the/DT pot/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweetheart/NN deal/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swim/VB with/IN sharks/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swing/NN state/NN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
swing/VB the/DT lead/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sword/NN and/CC sandal/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sword/NN and/CC sorcery/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tag/NN team/NN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
take/VB a/DT back/JJ seat/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB a/DT bead/NN on/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB a/DT dim/JJ view/NN of/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB a/DT gamble/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB a/DT gander/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB a/DT hike/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB a/DT joke/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB a/DT leaf/NN out/IN of/IN SBJ$ book/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB a/DT powder/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB a/DT shot/NN in/IN the/DT dark/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB a/DT spill/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB a/DT stand/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB a/DT tumble/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB a/DT walk/NN in/IN the/DT snow/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB aback/RB,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
take/VB down/RP a/DT peg/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB exception/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB exception/NN to/TO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB for/IN granted/VBN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB heart/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB it/PRP easy/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB it/PRP in/IN stride/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB it/PRP out/RP on/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB it/PRP to/TO the/DT bank/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB its/PRP$ toll/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB kindly/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB leave/VB of/IN SBJ$ senses/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB liberties/NNS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB lying/VBG down/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB no/DT notice/NN of/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB out/RB of/IN context/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB out/RP the/DT trash/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB SBJ seriously/RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB SBJ$ eye/NN off/IN the/DT ball/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB SBJ$ hat/NN off/RP to/TO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB SBJ$ leave/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB SBJ$ lumps/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB SBJ$ time/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB SBJ$ word/NN for/IN it/PRP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB sides/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB sit/VB down/RP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB something/NN in/IN SBJ$ stride/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB the/DT biscuit/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB the/DT bull/NN by/IN the/DT horns/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB the/DT cake/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB the/DT fall/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB the/DT field/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB the/DT fifth/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB the/DT lead/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB the/DT liberty/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB the/DT Michael/NNP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB the/DT offensive/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB the/DT rap/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB the/DT red/JJ pill/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB the/DT reins/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB the/DT shadow/NN for/IN the/DT substance/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB the/DT wind/NN out/IN of/IN SBJ$ sails/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB things/NNS as/IN they/PRP come/VBP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB to/TO heart/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB to/TO SBJ$ heels/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB to/TO task/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB to/TO the/DT cleaners/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB to/TO the/DT hills/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB under/IN SBJ$ wing/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB up/RP the/DT cudgel/NN for/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB up/RP the/DT gauntlet/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VB with/IN a/DT pinch/NN of/IN salt/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
take/VBP the/DT heat/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talent/NN management/NN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
talk/NN be/VB cheap/JJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talk/NN of/IN the/DT town/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talk/NN turkey/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talk/VB a/DT blue/JJ streak/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talk/VB a/DT mile/NN a/DT minute/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talk/VB dirty/JJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talk/VB like/IN an/DT apothecary/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talk/VB out/IN of/IN turn/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talk/VB out/IN SBJ$ ass/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talk/VB SBJ under/IN the/DT table/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talk/VB SBJ$ ear/NN off/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talk/VB the/DT talk/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talk/VB through/IN SBJ$ hat/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talk/VB to/TO the/DT hand/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talking/VBG head/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tall/JJ in/IN the/DT saddle/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tall/JJ order/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tall/JJ tale/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan/JJ SBJ$ hide/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taper/VB off/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tar/NN with/IN the/DT same/JJ brush/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
task/NN force/NN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
teacher/NN 's/POS pet/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tear/VB a/DT strip/NN off/IN SBJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tear/VB SBJ$ hair/NN out/IN,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0
tear/VB up/RP the/DT pea/NN patch/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teething/NN troubles/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tell/VB it/PRP to/TO Sweeney/NNP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tell/VB it/PRP to/TO the/DT marines/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tell/VB off/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tell/VB tales/NNS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tempest/NN in/IN a/DT teapot/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ten/CD a/DT penny/NN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ten/CD foot/NN pole/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test/NN bed/NN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
test/NN the/DT waters/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
than/IN a/DT bygod/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thanks/NNS for/IN SBJ$ feedback/NN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
that/DT 'll/MD be/VB the/DT day/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
that/DT 's/VBZ the/DT ticket/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT ball/NN is/VBZ in/IN your/PRP$ court/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT beast/NN with/IN two/CD backs/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT bee/NN 's/POS knees/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT calm/NN before/IN the/DT storm/NN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT die/NN be/VB cast/VB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT end/NN all-be/. all/PDT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT end/NN of/IN SBJ$ rope/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT hell/NN out/IN of/IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT icing/NN on/IN the/DT cake/NN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT jig/NN is/VBZ up/RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT long/JJ and/CC short/JJ of/IN it/PRP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT long/JJ arm/NN of/IN the/DT law/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT name/NN of/IN the/DT game/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT nose/NN know/VB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT plot/NN thickens/NNS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT proof/NN be/VB in/IN the/DT pudding/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT shoe/NN be/VB on/IN the/DT other/JJ foot/NN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the/DT sky/NN be/VB the/DT limit/NN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
